place,placeName,abstract,country,subject,broaderSubject,placeType,broaderPlaceType,population
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Londonderry,http://dbpedia.org/resource/Category:Religion_in_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Tyrone,http://dbpedia.org/resource/Category:County_Tyrone,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Tyrone,http://dbpedia.org/resource/Category:Religion_in_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:5th-century_establishments_in_Ireland,http://dbpedia.org/resource/Category:1st-millennium_establishments_in_Ireland,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:5th-century_establishments_in_Ireland,http://dbpedia.org/resource/Category:Establishments_in_Ireland_by_century,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:5th-century_establishments_in_Ireland,http://dbpedia.org/resource/Category:5th-century_establishments_by_country,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:5th-century_establishments_in_Ireland,http://dbpedia.org/resource/Category:5th_century_in_Ireland,,,
http://dbpedia.org/resource/Aghyoghill,Aghyoghill,"Aghyoghill (from Irish  Achadh Eochaille 'field of the yew-wood') is a rural townland in County Down, Northern Ireland. It has an area of 191.7 acres (0.78 km2). It is situated in the civil parish of Kilkeel and the historic barony of Mourne, located 4 miles west of Kilkeel. It lies within the Newry, Mourne and Down District Council.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Down,http://dbpedia.org/resource/Category:Townlands_of_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Aghyoghill,Aghyoghill,"Aghyoghill (from Irish  Achadh Eochaille 'field of the yew-wood') is a rural townland in County Down, Northern Ireland. It has an area of 191.7 acres (0.78 km2). It is situated in the civil parish of Kilkeel and the historic barony of Mourne, located 4 miles west of Kilkeel. It lies within the Newry, Mourne and Down District Council.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Down,http://dbpedia.org/resource/Category:Geography_of_County_Down,,,
http://dbpedia.org/resource/Moneyreagh,Moneyreagh,"Moneyreagh or Moneyrea (from Irish Mónaidh Riabhach, meaning 'grey bog or moor') is a small village and townland in County Down, Northern Ireland. Around 6 miles (10 km) south-east of Belfast city centre, it is just off the main road between Belfast and Ballygowan. It is situated in the civil parish of Comber and the historic barony of Castlereagh Lower. It had a population of 1,594 people in the 2021 Census.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Comber,http://dbpedia.org/resource/Category:Civil_parishes_of_County_Down,,,1594
http://dbpedia.org/resource/Moneyreagh,Moneyreagh,"Moneyreagh or Moneyrea (from Irish Mónaidh Riabhach, meaning 'grey bog or moor') is a small village and townland in County Down, Northern Ireland. Around 6 miles (10 km) south-east of Belfast city centre, it is just off the main road between Belfast and Ballygowan. It is situated in the civil parish of Comber and the historic barony of Castlereagh Lower. It had a population of 1,594 people in the 2021 Census.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Comber,http://dbpedia.org/resource/Category:Barony_of_Castlereagh_Upper,,,1594
http://dbpedia.org/resource/Moneyreagh,Moneyreagh,"Moneyreagh or Moneyrea (from Irish Mónaidh Riabhach, meaning 'grey bog or moor') is a small village and townland in County Down, Northern Ireland. Around 6 miles (10 km) south-east of Belfast city centre, it is just off the main road between Belfast and Ballygowan. It is situated in the civil parish of Comber and the historic barony of Castlereagh Lower. It had a population of 1,594 people in the 2021 Census.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Comber,http://dbpedia.org/resource/Category:Barony_of_Castlereagh_Lower,,,1594
http://dbpedia.org/resource/Moneyreagh,Moneyreagh,"Moneyreagh or Moneyrea (from Irish Mónaidh Riabhach, meaning 'grey bog or moor') is a small village and townland in County Down, Northern Ireland. Around 6 miles (10 km) south-east of Belfast city centre, it is just off the main road between Belfast and Ballygowan. It is situated in the civil parish of Comber and the historic barony of Castlereagh Lower. It had a population of 1,594 people in the 2021 Census.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Villages_in_County_Down,http://dbpedia.org/resource/Category:Villages_in_Northern_Ireland,,,1594
